#{"t_start": 1765809665.4837382, "env_id": "None"}
r,l,t
2268.590526,1001,5528.456849
2465.175831,1001,5532.674355
2117.463177,1001,5536.893124
2421.454365,1001,5541.865886
2014.271522,1001,5546.084202
2445.927353,1001,5550.289406
2142.146509,1001,5554.513044
2276.41439,1001,5559.483178
1841.705039,1001,5563.711111
1766.796141,1001,5567.938617
2439.485302,1001,5572.152781
2163.08864,1001,5577.123816
2147.453481,1001,5581.385349
2287.835288,1001,5585.61189
2052.610745,1001,5589.833105
2315.345844,1001,5594.802983
2419.738492,1001,5599.020112
1364.396974,726,5602.135671
2121.22803,1001,5606.603297
603.703408,315,5608.053187
2002.535037,1001,5613.015757
2295.297607,1001,5617.245244
2433.315939,1001,5621.460708
1913.476201,1001,5625.70163
2117.573841,1001,5630.676826
2086.331255,1001,5634.904757
2319.342168,1001,5639.136134
2152.738987,1001,5643.356678
2385.769971,1001,5648.324161
2132.675138,1001,5652.546759
571.594111,278,5653.836946
2140.988088,1001,5658.064535
94.930771,66,5658.496636
2339.424425,1001,5662.709606
2469.80247,1001,5667.676081
2274.110301,1001,5671.896948
2046.713425,1001,5676.129499
2290.730383,1001,5680.347642
2291.978323,1001,5685.3106
2312.312914,1001,5689.526933
2208.203989,1001,5693.755803
2208.558535,1001,5697.981958
1982.689913,1001,5702.948866
2036.522755,1001,5707.185995
2035.342878,1001,5711.404931
2283.483128,1001,5715.623594
2320.462525,1001,5720.609785
2373.662745,1001,5724.83355
592.454344,317,5726.278783
2455.631358,1001,5730.502594
109.489495,76,5730.974779
849.070518,445,5732.946606
190.965013,112,5733.563712
2392.671844,1001,5738.544968
2457.464311,1001,5742.764398
2108.16467,1001,5746.984967
2292.256573,1001,5751.198876
2298.243263,1001,5756.1559
2347.72287,1001,5760.37207
1903.549754,1001,5764.613358
2305.923597,1001,5768.821206
91.783511,68,5769.260694
178.081286,134,5769.970145
2103.920905,1001,5774.943674
2162.743506,1001,5779.165271
2406.594626,1001,5783.389269
531.963315,276,5784.673624
1912.748745,1001,5788.885561
793.423536,414,5790.730442
2207.697707,1001,5795.712171
1955.152808,1001,5799.933881
2230.32012,1001,5804.166831
620.336497,315,5805.612337
2149.88475,1001,5810.579915
1106.549201,595,5813.165698
223.491565,180,5814.053202
1892.512052,1001,5818.27925
2043.961059,1001,5822.496453
2062.443488,1001,5826.715682
512.101943,246,5828.625275
2359.367047,1001,5832.841573
2205.735435,1001,5837.052372
1999.153034,1001,5841.271869
583.119493,421,5843.136286
2411.455775,1001,5848.090105
2182.343695,1001,5852.305547
2163.835545,1001,5856.534155
773.266075,406,5858.343939
2094.562791,1001,5862.557295
2300.66979,1001,5867.52269
883.586492,464,5869.572485
384.720922,333,5871.08022
653.116962,359,5872.699914
2313.005877,1001,5876.915304
2291.146037,1001,5881.143643
1958.346149,1001,5886.114073
157.920459,106,5886.705745
2347.969486,1001,5891.069331
2229.28169,1001,5895.498437
798.401201,496,5897.676081
2107.769811,1001,5902.635023
2309.339712,1001,5906.867044
106.499898,72,5907.324364
1934.505312,1001,5911.556318
2302.162806,1001,5915.785042
1990.278936,1001,5920.747794
1980.199743,1001,5924.969008
1046.191829,531,5927.289451
2186.24355,1001,5931.50764
2020.78089,1001,5935.727048
2010.002043,1001,5940.69646
1627.650983,888,5944.46203
2129.718669,1001,5948.685894
2227.602303,1001,5952.905066
434.809073,387,5954.629701
2234.213957,1001,5959.594059
153.039315,108,5960.20062
78.942244,54,5960.585144
2053.396858,1001,5964.818109
2392.427816,1001,5969.034798
609.264611,293,5970.392462
2053.255937,1001,5975.379445
1917.417997,1001,5979.598477
593.765206,320,5981.063264
1924.488575,1001,5985.277203
101.439677,64,5985.704082
2069.075064,1001,5989.927191
101.227847,67,5990.368185
2221.641859,1001,5995.338224
2037.840947,1001,5999.569676
2243.613622,1001,6003.784729
2071.292612,1001,6008.006552
636.881987,308,6009.421458
129.448512,105,6010.011322
2161.108841,1001,6014.989997
2399.333356,1001,6019.210074
2345.549273,1001,6023.426794
2102.795595,1001,6027.649492
2356.190595,1001,6032.60681
2299.778658,1001,6036.833924
1952.145467,1001,6041.053242
2380.303331,1001,6045.266207
1949.995919,1001,6050.232686
2227.173517,1001,6054.460807
2453.388813,1001,6058.682365
954.452631,502,6060.883487
2323.641313,1001,6065.854938
2378.137876,1001,6070.080616
110.879384,93,6070.621245
